Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
12045252000990220,12,4,52,52,99,220,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,173.0,87,85.0,2.0,1.0,1.0,,86.0,84.0,2.0,,,,,2.0,,4,1.0,1,1.0,,1,70,4,3,0,1,1,173.0,1,9,4,1.0,1.0,,,0.0,2,1,407,1,,30.0,2.4,2.7,2.0,170.0,170.0,170.0,170.0,170.0,170.0,,234000.0,16.0,43.0,3.0,7.0,234000.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,170.0,170.0,,100.0,,,,,1,0,,,,,,,1,1020.0,2.0,1020.0,2.0,1020.0,2.0,1020.0,2.0,1,0.0,,,1.0,510.0,5.0,3.0,,,,1020.0,5.0,2.0,,,,,,,407,,2.0,,4,4573.636363636359,4573.636363636359,0.0,,,,,,,,30,,,170.0,,170.0,,,170.0,170.0,170.0,1,1.0
12045252000990230,12,4,52,52,99,230,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,313.0,124,116.0,8.0,1.0,1.0,,123.0,115.0,8.0,,,,,2.0,,4,1.0,1,1.0,,1,56,4,3,0,1,1,313.0,1,10,3,1.0,1.0,,,0.0,2,1,407,1,,20.0,2.4,2.7,2.0,300.0,300.0,300.0,300.0,300.0,300.0,,368640.0,16.0,43.0,3.0,7.0,368640.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,300.0,300.0,,100.0,,,,,1,0,,,,,,,1,3300.0,2.0,3300.0,2.0,3300.0,2.0,3300.0,2.0,1,0.0,,,1.0,900.0,5.0,2.0,,,,1800.0,5.0,2.0,,,,,,,407,,2.0,,4,7205.23636363636,7205.23636363636,0.0,,,,,,,,20,,,300.0,,300.0,,,300.0,300.0,300.0,1,1.0
12045252000990263,12,4,52,52,99,263,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,200.0,164,144.0,20.0,1.0,1.0,,163.0,143.0,20.0,,,,,2.0,,4,1.0,1,1.0,,1,54,4,3,0,0,0,200.0,1,10,3,1.0,1.0,,,0.0,2,1,407,1,,4.0,2.4,2.7,2.0,185.0,185.0,185.0,185.0,185.0,185.0,,552960.0,16.0,43.0,3.0,7.0,552960.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,185.0,185.0,,100.0,,,,,1,0,,,,,,,1,2035.0,2.0,2035.0,2.0,2035.0,2.0,2035.0,2.0,1,0.0,,,1.0,555.0,5.0,2.0,,,,1110.0,5.0,2.0,,,,,,,407,,2.0,,4,10807.8545454545,10807.8545454545,0.0,,,,,,,,4,185.0,,,,185.0,,,185.0,185.0,185.0,1,1.0
12045252000990288,12,4,52,52,99,288,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,1.0,1.0,194.11,151,140.0,11.0,1.0,1.0,,150.0,139.0,11.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,194.11,1,9,4,1.0,1.0,,,0.0,2,1,407,1,,15.0,2.4,2.8,2.0,167.05,167.05,167.05,167.05,167.05,167.05,,352800.0,16.0,43.0,3.0,7.0,336000.0,16.0,43.0,3.0,5.0,95.0,,,16800.0,,,,,,0,0,1,167.05,167.05,,100.0,,,,,1,0,,,,,,,1,12024.0,2.0,4008.0,2.0,4008.0,2.0,4008.0,2.0,1,0.0,,,1.0,1002.0,5.0,3.0,,,,3674.0,5.0,2.0,,,,,,,407,,2.0,,4,6895.6363636363585,6567.27272727273,0.0,,,,,,,,15,,167.05,,,167.05,,,167.05,167.05,167.05,1,1.0
12045252000990307,12,4,52,52,99,307,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,174.89,158,128.0,30.0,1.0,1.0,,157.0,127.0,30.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,0,0,174.89,1,9,4,0.0,0.0,,,0.0,2,1,407,1,,15.0,2.4,2.7,2.0,154.89,154.89,154.89,154.89,154.89,154.89,,432000.0,16.0,43.0,3.0,7.0,432000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,154.89,154.89,,100.0,,,,,1,0,,,,,,,1,5776.0,2.0,5776.0,2.0,5776.0,2.0,5776.0,2.0,1,0.0,,,1.0,1392.0,5.0,3.0,,,,3495.0,5.0,2.0,,,,,,,407,,2.0,,4,8443.63636363636,8443.63636363636,0.0,,,,,,,,15,,154.89,,,154.89,,,154.89,154.89,154.89,1,1.0
12055052000990155,12,5,50,52,99,155,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,620.0,471,424.0,47.0,1.0,1.0,,470.0,423.0,47.0,,,,,2.0,,4,1.0,0,,99.0,1,59,4,3,0,1,1,620.0,1,10,3,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.6,2.6,1.0,558.0,558.0,558.0,558.0,558.0,558.0,,1200000.0,16.0,43.0,3.0,7.0,1200000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,558.0,558.0,,100.0,,,,,1,0,,,,,,,1,1674.0,2.0,,,,,,,1,0.0,,,1.0,4696.0,5.0,3.0,324.0,5.0,3.0,5461.0,5.0,3.0,,,,,,,407,,2.0,,4,23454.5454545455,23454.5454545455,0.0,,,,,,,,30,,,558.0,558.0,,,,558.0,558.0,558.0,1,1.0
12055052000990163,12,5,50,52,99,163,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,380.0,116,102.0,14.0,1.0,1.0,,115.0,101.0,14.0,,,,,2.0,,4,1.0,0,,99.0,1,71,4,3,0,1,1,380.0,1,10,4,0.0,0.0,,,1.0,1,1,407,1,,15.0,2.5,2.5,1.0,375.0,375.0,375.0,375.0,375.0,375.0,,870000.0,16.0,43.0,3.0,6.0,870000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,375.0,375.0,,100.0,,,,,1,0,,,,,,,1,453000.0,2.0,,,,,,,1,0.0,,,1.0,1530.0,5.0,2.0,150.0,5.0,2.0,9000.0,5.0,2.0,,,,,,,407,,2.0,,4,17004.5454545455,17004.5454545455,0.0,,,,,,,,15,,375.0,,375.0,,,,375.0,375.0,375.0,1,1.0
12055361000992372,12,5,53,61,99,2372,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,120.0,26,26.0,,1.0,1.0,,25.0,25.0,,,,,,2.0,,4,1.0,0,,99.0,1,99,4,3,0,0,0,120.0,1,9,6,0.0,1.0,,,0.0,1,1,407,1,,6.0,2.5,2.5,1.0,119.0,119.0,119.0,119.0,119.0,119.0,,11300.0,16.0,43.0,3.0,7.0,11300.0,16.0,43.0,3.0,,100.0,,,,,,,,,1,0,1,119.0,119.0,,100.0,,,,,1,0,,,,,,,1,,,120000.0,2.0,3800.0,2.0,90000.0,2.0,1,0.0,,,1.0,,,,,,,200.0,1.0,5.0,,,,,,,407,,2.0,,4,220.863636363636,220.863636363636,0.0,,,,,,,,6,119.0,,,119.0,,,,119.0,119.0,119.0,1,1.0
12065052000990297,12,6,50,52,99,297,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,223.45,131,123.0,8.0,1.0,1.0,,130.0,122.0,8.0,,,,,2.0,,4,1.0,0,,50.0,1,68,5,3,0,1,1,223.45,1,10,4,1.0,1.0,,,0.0,2,1,407,1,,20.0,2.4,2.5,2.0,210.0,210.0,210.0,210.0,210.0,210.0,,336000.0,16.0,43.0,3.0,7.0,336000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,210.0,210.0,,100.0,,,,,1,0,,,,,,,1,7560.0,2.0,2520.0,2.0,2520.0,2.0,2520.0,2.0,1,0.0,,,1.0,840.0,5.0,5.0,1260.0,5.0,5.0,,,,,,,,,,407,,2.0,,4,6567.27272727273,6567.27272727273,0.0,,,,,,,,20,,,210.0,,210.0,,,210.0,210.0,210.0,1,1.0
12065152000990289,12,6,51,52,99,289,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,,,161.0,106,99.0,7.0,1.0,1.0,,105.0,98.0,7.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,161.0,1,9,4,1.0,1.0,,,0.0,2,1,407,1,,20.0,2.4,2.9,2.0,136.0,136.0,136.0,136.0,136.0,136.0,,323680.0,16.0,43.0,3.0,7.0,323680.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,136.0,136.0,,100.0,,,,,1,0,,,,,,,1,4896.0,2.0,4896.0,2.0,4896.0,2.0,4896.0,2.0,1,0.0,,,1.0,272.0,5.0,2.0,,,,2992.0,5.0,2.0,,,,,,,407,,2.0,,4,6326.47272727273,6326.47272727273,0.0,,,,,,,,20,,,136.0,,136.0,,,136.0,136.0,136.0,1,1.0
12075052000990210,12,7,50,52,99,210,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,213.0,135,135.0,,1.0,1.0,,134.0,134.0,,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,213.0,1,10,4,1.0,1.0,,,0.0,2,1,407,1,,25.0,2.4,2.4,2.0,200.0,200.0,200.0,200.0,200.0,200.0,,720000.0,16.0,43.0,3.0,7.0,720000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,200.0,200.0,,100.0,,,,,1,0,,,,,,,1,1800.0,2.0,1800.0,2.0,1800.0,2.0,1800.0,2.0,1,0.0,,,1.0,1200.0,5.0,2.0,,,,4400.0,5.0,2.0,,,,,,,407,,2.0,,4,14072.7272727273,14072.7272727273,0.0,,,,,,,,25,,,200.0,,200.0,,,200.0,200.0,200.0,1,1.0
12075052000990213,12,7,50,52,99,213,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,238.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,238.0,1,10,4,1.0,1.0,,,0.0,2,1,407,1,,20.0,2.4,2.7,2.0,230.0,230.0,230.0,230.0,230.0,230.0,,895440.0,16.0,43.0,3.0,7.0,895440.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,230.0,230.0,,100.0,,,,,1,0,,,,,,,1,2070.0,2.0,2070.0,2.0,2070.0,2.0,2070.0,2.0,1,0.0,,,1.0,1380.0,5.0,3.0,,,,5060.0,5.0,2.0,,,,,,,407,,2.0,,4,17501.7818181818,17501.7818181818,0.0,,,,,,,,20,,,230.0,,230.0,,,230.0,230.0,230.0,1,1.0
12075052000990228,12,7,50,52,99,228,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,205.1,147,137.0,10.0,1.0,1.0,,146.0,136.0,10.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,205.1,1,10,4,1.0,1.0,,,0.0,2,1,407,1,,25.0,2.4,2.7,2.0,200.0,200.0,200.0,200.0,200.0,200.0,,650000.0,16.0,43.0,3.0,7.0,650000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,200.0,200.0,,100.0,,,,,1,0,,,,,,,1,1800.0,2.0,1800.0,2.0,1800.0,2.0,1800.0,2.0,1,0.0,,,1.0,1200.0,5.0,2.0,,,,4400.0,5.0,2.0,,,,,,,407,,2.0,,4,12704.545454545501,12704.545454545501,0.0,,,,,,,,25,,,200.0,,200.0,,,200.0,200.0,200.0,1,1.0
12085152000990314,12,8,51,52,99,314,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,165.0,15,15.0,,,,,12.0,12.0,,3.0,3.0,,,2.0,,4,1.0,0,,99.0,1,49,4,3,0,0,0,165.0,1,9,3,1.0,1.0,1.0,0.0,0.0,2,1,407,1,,30.0,2.4,2.8,2.0,64.0,64.0,64.0,64.0,64.0,64.0,,185920.0,16.0,43.0,3.0,7.0,184000.0,16.0,43.0,3.0,2.0,98.0,,,1920.0,,,,,,0,0,1,64.0,64.0,,100.0,,,,,1,0,,,,,,,1,1536.0,2.0,512.0,2.0,512.0,2.0,768.0,2.0,1,0.0,,,1.0,384.0,5.0,3.0,,,,,,,,,,,,,407,,2.0,,4,3633.89090909091,3596.36363636364,0.0,,,,,,,,30,,,64.0,,64.0,,,64.0,64.0,64.0,1,1.0
12095061000992510,12,9,50,61,99,2510,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1400.0,88,88.0,,1.0,1.0,,87.0,87.0,,,,,,2.0,,4,1.0,0,,99.0,1,46,4,3,0,1,1,1400.0,1,10,3,1.0,1.0,,,0.0,1,1,407,1,,30.0,2.8,2.8,1.0,120.0,120.0,120.0,120.0,120.0,120.0,,315000.0,16.0,43.0,3.0,7.0,315000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,1,0,1,120.0,120.0,,100.0,,,,,1,0,,,,,,,1,,,120000.0,2.0,3800.0,2.0,90000.0,2.0,1,0.0,,,1.0,,,,,,,2000.0,1.0,5.0,,,,,,,407,,2.0,,4,6156.81818181818,6156.81818181818,0.0,,,,,,,,30,,,120.0,120.0,,,,120.0,120.0,120.0,1,1.0
12095061000992831,12,9,50,61,99,2831,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,800.0,51,51.0,,1.0,1.0,,40.0,40.0,,10.0,10.0,,,2.0,,4,1.0,0,,99.0,1,44,4,3,0,1,1,800.0,1,10,3,0.0,1.0,0.0,0.0,1.0,1,1,407,1,,25.0,2.4,2.8,1.0,95.0,95.0,95.0,95.0,95.0,95.0,,134900.0,16.0,43.0,3.0,7.0,134900.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,1,0,1,95.0,95.0,,100.0,,,,,1,1,,,,,4750.0,1.0,1,,,7600.0,2.0,19000.0,2.0,57000.0,2.0,1,1.0,5000.0,1.0,1.0,95.0,5.0,2.0,,,,,,,,,,10.0,,,407,,2.0,,4,2636.6818181818203,2636.6818181818203,0.0,,,,,,,,25,,,95.0,95.0,,,,95.0,95.0,95.0,1,1.0
12105052000990158,12,10,50,52,99,158,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,260.0,111,93.0,18.0,1.0,1.0,,110.0,92.0,18.0,,,,,2.0,,4,1.0,0,,99.0,1,52,4,7,0,1,1,260.0,1,10,3,0.0,1.0,,,0.0,1,1,407,1,,20.0,2.6,2.6,1.0,180.0,180.0,180.0,180.0,180.0,180.0,,383000.0,16.0,43.0,3.0,7.0,383000.0,16.0,43.0,3.0,1.0,99.0,,,,,,,,,0,0,1,180.0,180.0,,100.0,,,,,1,0,,,,,,,1,270.0,2.0,,,,,,,1,0.0,,,1.0,1100.0,5.0,2.0,,,,3240.0,5.0,2.0,,,,,,,407,,2.0,,4,7485.909090909091,7485.909090909091,0.0,,,,,,,,20,,,180.0,180.0,,,,180.0,180.0,180.0,1,1.0
12105052000990181,12,10,50,52,99,181,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,142.0,82,74.0,8.0,1.0,1.0,,81.0,73.0,8.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,142.0,1,9,4,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.8,3.0,1.0,135.0,135.0,135.0,135.0,135.0,135.0,,329550.0,16.0,43.0,3.0,1.0,329550.0,16.0,43.0,3.0,4.0,96.0,,,,,,,,,0,0,1,135.0,135.0,,,100.0,,,,1,0,,,,,,,1,270000.0,2.0,,,,,,,1,0.0,,,1.0,540.0,5.0,4.0,,,,810.0,5.0,4.0,,,,,,,407,,2.0,,4,6441.20454545455,6441.20454545455,0.0,,,,,,,,30,,,135.0,135.0,,,,135.0,135.0,135.0,1,1.0
12105052000990187,12,10,50,52,99,187,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,300.0,151,135.0,16.0,1.0,,1.0,150.0,135.0,15.0,,,,,2.0,,4,1.0,0,,99.0,0,45,4,3,0,1,1,300.0,1,10,3,0.0,1.0,,,0.0,1,1,407,1,,40.0,2.7,3.0,2.0,260.0,260.0,260.0,260.0,260.0,260.0,,551200.0,16.0,43.0,3.0,1.0,551200.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,260.0,260.0,,100.0,,,,,1,0,,,,,,,1,390000.0,2.0,,,,,,,1,0.0,,,1.0,2125.0,5.0,3.0,,,,6240.0,5.0,3.0,,,,,,,407,,2.0,,4,10773.454545454499,10773.454545454499,0.0,,,,,,,,40,,,260.0,,260.0,,,260.0,260.0,260.0,1,1.0
12105052000990193,12,10,50,52,99,193,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,,185.7,126,108.0,18.0,1.0,1.0,,125.0,107.0,18.0,,,,,2.0,,4,1.0,0,,99.0,1,56,4,3,0,1,1,185.7,1,9,3,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.7,2.4,2.0,178.7,178.7,178.7,178.7,178.7,178.7,,550396.0,16.0,42.0,3.0,1.0,500396.0,16.0,42.0,3.0,100.0,,,,,50000.0,,,,,0,0,1,178.7,178.7,,100.0,,,,,1,0,,,,,,,1,51367.0,2.0,,,,,,,1,0.0,,,1.0,1018.0,5.0,4.0,9828.0,1.0,3.0,,,,,,,,,,407,,2.0,,4,10507.56,9553.014545454549,0.0,,,,,,,,30,,,178.7,,178.7,,,178.7,178.7,178.7,1,1.0
12105052000990223,12,10,50,52,99,223,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,172.0,112,101.0,11.0,1.0,1.0,,111.0,100.0,11.0,,,,,2.0,,4,1.0,0,,99.0,1,53,4,3,0,1,1,172.0,1,9,3,0.0,1.0,,,0.0,1,1,407,1,,7.0,2.72,2.92,2.0,169.0,169.0,169.0,169.0,169.0,169.0,,481200.0,16.0,43.0,3.0,7.0,481200.0,16.0,43.0,3.0,1.0,99.0,,,,,,,,,0,0,1,169.0,169.0,,100.0,,,,,1,0,,,,,,,1,304200.0,2.0,,,,,,,1,0.0,,,1.0,900.0,5.0,4.0,,,,915.0,5.0,2.0,,,,,,,407,,2.0,,4,9405.27272727273,9405.27272727273,0.0,,,,,,,,7,169.0,,,,169.0,,,169.0,169.0,169.0,1,1.0
12105052000990315,12,10,50,52,99,315,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,52.0,23,23.0,,1.0,1.0,,18.0,18.0,,4.0,4.0,,,2.0,,4,1.0,0,,99.0,1,58,4,3,1,1,1,52.0,1,8,3,0.0,1.0,,,0.0,1,1,407,1,,10.0,2.7,2.4,2.0,50.0,50.0,50.0,50.0,50.0,50.0,,85584.0,16.0,43.0,3.0,7.0,85584.0,16.0,43.0,3.0,100.0,,,,,,,,,,0,0,1,50.0,50.0,,100.0,,,,,1,0,,,,,,,1,12800.0,2.0,,,,,,,1,0.0,,,1.0,100.0,5.0,5.0,,,,100.0,5.0,3.0,,,,,,,407,,2.0,,4,1672.77818181818,1672.77818181818,0.0,,,,,,,,10,,50.0,,,50.0,,,50.0,50.0,50.0,1,1.0
12105152000990275,12,10,51,52,99,275,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,129.55,46,46.0,,1.0,1.0,,30.0,30.0,,15.0,15.0,,,2.0,,4,1.0,1,1.0,,1,70,4,2,0,1,1,129.55,1,9,4,0.0,1.0,0.0,,1.0,1,1,407,1,,15.0,2.5,2.5,1.0,120.0,120.0,120.0,120.0,120.0,120.0,,265321.0,16.0,43.0,3.0,7.0,260080.0,16.0,43.0,3.0,2.0,98.0,,,,5241.0,,,,,0,0,1,120.0,120.0,,100.0,,,,,1,0,,,,,,,1,150000.0,2.0,,,,,,,1,0.0,,,1.0,960.0,5.0,4.0,120.0,5.0,4.0,80.0,5.0,4.0,,,,,,,407,,2.0,,4,5185.81954545455,5083.38181818182,0.0,,,,,,,,15,,120.0,,120.0,,,,120.0,120.0,120.0,1,1.0
12105152000990318,12,10,51,52,99,318,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,160.0,39,39.0,,1.0,1.0,,26.0,26.0,,12.0,12.0,,,2.0,,4,1.0,1,1.0,,1,46,4,3,0,1,1,160.0,1,9,3,0.0,1.0,0.0,,1.0,1,1,407,1,,15.0,2.5,2.5,1.0,120.0,120.0,120.0,120.0,120.0,120.0,,273686.0,16.0,43.0,3.0,7.0,268320.0,16.0,43.0,3.0,2.0,98.0,,,,5366.0,,,,,0,0,1,120.0,120.0,,100.0,,,,,1,0,,,,,,,1,150000.0,2.0,,,,,,,1,0.0,,,1.0,960.0,5.0,4.0,120.0,5.0,4.0,80.0,5.0,4.0,,,,,,,407,,2.0,,4,5349.31727272727,5244.43636363636,0.0,,,,,,,,15,,120.0,,120.0,,,,120.0,120.0,120.0,1,1.0
12105160000990047,12,10,51,60,99,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,400.0,78,78.0,,1.0,1.0,,13.0,13.0,,64.0,64.0,,,2.0,,4,1.0,1,0.0,99.0,1,71,4,1,1,1,1,400.0,1,10,4,0.0,0.0,0.0,0.0,1.0,1,1,407,1,,0.0,3.0,2.5,1.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,29.0,29.0,,100.0,,,,,1,0,,,,,,,1,240.0,3.0,240.0,3.0,,,,,1,0.0,,,1.0,,,,160.0,5.0,2.0,,,,,,,8.0,0.0,,407,,2.0,,4,,,,,,,,,,,0,29.0,,,29.0,,,,29.0,29.0,29.0,1,1.0
12115052000990161,12,11,50,52,99,161,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,27,27.0,,1.0,1.0,,26.0,26.0,,,,,,2.0,,4,1.0,0,,15.0,1,67,3,2,1,1,1,100.0,1,9,4,0.0,1.0,,,0.0,1,1,407,1,,30.0,2.89,2.9,1.0,98.0,98.0,98.0,98.0,98.0,98.0,,374400.0,16.0,43.0,3.0,7.0,374400.0,16.0,43.0,3.0,2.0,98.0,,,,,,,,,0,0,1,98.0,98.0,,100.0,,,,,1,0,,,,,,,1,,,39200.0,2.0,7840.0,2.0,47040.0,2.0,1,0.0,,,1.0,441.0,5.0,4.0,,,,1960.0,5.0,4.0,,,,,,,407,,2.0,,4,7317.81818181818,7317.81818181818,0.0,,,,,,,,30,,,98.0,98.0,,,,98.0,98.0,98.0,1,1.0
12115052000990167,12,11,50,52,99,167,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,110.0,25,25.0,,1.0,1.0,,24.0,24.0,,,,,,2.0,,4,1.0,0,,99.0,1,45,4,3,0,0,0,110.0,1,9,3,0.0,0.0,,,1.0,1,1,407,1,,18.0,2.1,2.1,1.0,56.0,56.0,56.0,56.0,56.0,56.0,,156800.0,16.0,42.0,3.0,7.0,156800.0,16.0,42.0,3.0,,100.0,,,,,,,,,1,0,1,56.0,56.0,,100.0,,,,,1,0,,,,,,,1,,,11200.0,2.0,11200.0,2.0,8400.0,5.0,1,0.0,,,1.0,64.0,5.0,2.0,28.0,5.0,2.0,28.0,5.0,2.0,,,,,,,407,,2.0,,4,2993.45454545455,2993.45454545455,0.0,,,,,,,,18,,56.0,,56.0,,,,56.0,56.0,56.0,1,1.0
