Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
12025102094930002,1202510209493000201,12,2,51,2,9493,2,01,2,548,1,,1,2.0,7.0,20.0,12.0,10.0,10.0,10.0,10.0,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,2.0,6.0,5.0,2.0,,,,,,,4.0,5.0,1,13.1,13.1,7.0,1.0,548.0,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,10.0,,,,13.6363636363636,,10.0,10.0,1,70.40753378740679,1
12025102094930004,1202510209493000401,12,2,51,2,9493,4,01,1,548,1,,1,1.0,1.0,20.0,6.0,8.0,8.0,8.0,8.0,,400.0,35.0,100.0,2.0,1.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,24.0,3.0,24.0,3.0,,,,,1,0.0,,,1.0,24.0,5.0,2.0,24.0,5.0,4.0,,,,,,,10.0,,1,8.0,8.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,8.0,,,,,18.181818181818198,,8.0,8.0,1,45.5333817656616,1
12025102094930005,1202510209493000501,12,2,51,2,9493,5,01,1,548,1,,1,1.0,6.0,20.0,9.0,3.0,3.0,3.0,3.0,,150.0,35.0,100.0,2.0,1.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,3.0,3.0,3.0,3.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,6.0,5.0,4.0,,,,,,,5.0,,1,3.0,3.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,3.0,,,,,6.81818181818182,,3.0,3.0,1,47.6052897989851,1
12025102094930006,1202510209493000601,12,2,51,2,9493,6,01,1,548,1,,1,2.0,6.0,20.0,10.0,2.0,2.0,2.0,2.0,,80.0,35.0,100.0,2.0,1.0,70.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,4.0,3.0,4.0,3.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,4.0,,,,,,,,4.0,1,5.0,5.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,,2.0,,,,3.18181818181818,,2.0,2.0,1,70.7349726863303,1
12025102113870002,1202510211387000205,12,2,51,2,11387,2,05,1,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,23.0,35.0,100.0,2.0,6.0,23.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,2.0,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,1.04545454545455,0.0,,,,,,,,1.0,,,,,1.04545454545455,,1.0,1.0,1,49.8072305140078,1
12025102113870006,1202510211387000601,12,2,51,2,11387,6,01,1,548,1,,1,2.0,7.0,20.0,12.0,0.55,0.55,0.55,0.55,,30.0,35.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,0.53,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,2.0,1,0.55,0.55,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,,0.55,,,,1.3636363636363602,0.55,0.55,0.55,1,56.255840291615286,1
12025102115640003,1202510211564000301,12,2,51,2,11564,3,01,2,548,1,,1,1.0,7.0,20.0,11.0,2.0,2.0,2.0,2.0,,50.0,35.0,100.0,2.0,2.0,44.0,35.0,100.0,2.0,100.0,,,,,6.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,4.0,3.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,6.0,5.0,4.0,,,,,,,,3.0,1,2.0,2.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,2.0,,,,,2.0,,2.0,2.0,1,84.0550716497399,1
12025102115640008,1202510211564000801,12,2,51,2,11564,8,01,1,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,80.0,35.0,100.0,2.0,1.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,4.0,3.0,4.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,1.0,5.0,4.0,,,,,,,,3.0,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,1.0,,,,,3.6363636363636402,,1.0,1.0,1,81.4288772279387,1
12025102115640012,1202510211564001202,12,2,51,2,11564,12,02,2,548,1,,1,1.0,7.0,20.0,11.0,1.0,1.0,1.0,1.0,,30.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,,,2.0,3.0,,,1,0.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,,1,1.0,1.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,1.0,,,,,1.3636363636363602,,1.0,1.0,1,97.4778243157288,1
12025102115640014,1202510211564001402,12,2,51,2,11564,14,02,1,548,1,,1,1.0,6.0,20.0,9.0,0.75,0.75,0.75,0.75,,80.0,35.0,100.0,2.0,1.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3.0,3.0,3.0,3.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,4.0,5.0,4.0,,,,,,,1.0,,1,0.75,0.75,6.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,0.75,,,,,3.6363636363636402,,0.75,0.75,1,76.20427244154398,1
12025102116120008,1202510211612000803,12,2,51,2,11612,8,03,1,548,1,,1,1.0,6.0,20.0,9.0,0.25,0.25,0.25,0.25,,30.0,35.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,2.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,4.0,,,,,,,,,1,0.25,0.25,6.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,0.25,,,,,1.3636363636363602,,0.25,0.25,1,53.9723583935678,1
12025102116120010,1202510211612001002,12,2,51,2,11612,10,02,2,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,50.0,35.0,100.0,2.0,1.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,1.0,3.0,1.0,3.0,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,1.0,,,,,2.2727272727272703,,1.0,1.0,1,48.1909732880589,1
12025102116120011,1202510211612001101,12,2,51,2,11612,11,01,2,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,30.0,35.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,3.0,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,1.0,,,,,1.3636363636363602,,1.0,1.0,1,48.6055113389159,1
12025102116120012,1202510211612001201,12,2,51,2,11612,12,01,1,548,1,,1,1.0,9.0,20.0,12.0,1.99,1.99,1.99,1.99,,80.0,35.0,100.0,2.0,1.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,2.0,3.0,2.0,3.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,3.0,,,,,,,2.0,,1,1.99,1.99,8.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,1.99,,,,,3.6363636363636402,,1.99,1.99,1,68.1049026161843,1
12025102116120013,1202510211612001301,12,2,51,2,11612,13,01,1,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,108.0,35.0,100.0,2.0,6.0,108.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,2.0,3.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,4.0,,,,,,,,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,4.90909090909091,0.0,,,,,,,,1.0,,,,,4.90909090909091,,1.0,1.0,1,71.3070339090299,1
12025102116120016,1202510211612001601,12,2,51,2,11612,16,01,2,548,1,,1,1.0,6.0,20.0,11.0,0.99,0.99,0.99,0.99,,30.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,1.0,3.0,,,,,1,0.0,,,1.0,0.5,5.0,2.0,1.0,5.0,5.0,,,,,,,,,1,0.99,0.99,6.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,0.99,,,,,1.3636363636363602,,0.99,0.99,1,74.12806131213371,1
12025102116120017,1202510211612001701,12,2,51,2,11612,17,01,1,548,1,,1,1.0,6.0,20.0,11.0,0.99,0.99,0.99,0.99,,18.0,35.0,100.0,2.0,1.0,12.0,35.0,100.0,2.0,100.0,,,,,6.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,2.0,3.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,,1,0.99,0.99,7.0,1.0,548.0,,548.0,,2.0,,4.0,0.818181818181818,0.0,,,,,,,,0.99,,,,,0.545454545454545,,0.99,0.99,1,71.4820731428572,1
12025102116120018,1202510211612001801,12,2,51,2,11612,18,01,1,548,1,,1,1.0,7.0,20.0,11.0,1.99,1.99,1.99,1.99,,30.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,0.5,3.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,1.0,2.0,1,1.99,1.99,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,1.99,,,,,1.3636363636363602,,1.99,1.99,1,31.9476179966464,1
12025160000990091,1202516000099009103,12,2,51,60,99,91,03,2,548,1,,1,3.0,1.0,20.0,5.0,4.0,4.0,4.0,4.0,,640.0,35.0,100.0,2.0,6.0,640.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,36.0,2.0,36.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,1.0,,,,,,,,,,2.0,,1,4.0,4.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,29.0909090909091,0.0,,,,,,,,,,4.0,,,29.0909090909091,,4.0,4.0,1,1.0,1
12025202104730002,1202520210473000202,12,2,52,2,10473,2,02,3,548,1,,1,3.0,1.0,20.0,5.0,6.0,6.0,6.0,6.0,,900.0,35.0,100.0,2.0,6.0,900.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,1,,,,,10.0,1.0,1,18.0,3.0,18.0,3.0,,,,,1,0.0,,,1.0,12.0,5.0,2.0,6.0,5.0,4.0,,,,,,,,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,40.9090909090909,0.0,,,,,,,,,,6.0,,,40.9090909090909,,6.0,6.0,1,75.8765003013273,1
12025202104730003,1202520210473000301,12,2,52,2,10473,3,01,2,548,1,,1,3.0,5.0,20.0,9.0,8.0,8.0,8.0,8.0,,800.0,35.0,100.0,2.0,1.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,1,,,,,16.0,1.0,1,24.0,3.0,24.0,3.0,,,,,1,0.0,,,1.0,16.0,5.0,2.0,8.0,5.0,4.0,,,,,,,,,1,8.0,8.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,8.0,,,36.363636363636395,,8.0,8.0,1,62.826168113790104,1
12025202121450001,1202520212145000101,12,2,52,2,12145,1,01,1,548,1,,1,2.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,35.0,35.0,100.0,2.0,6.0,35.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,,,,3.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.59090909090909,0.0,,,,,,,,,2.0,,,,1.59090909090909,,2.0,2.0,1,8.95757380119314,1
12025202121450002,1202520212145000204,12,2,52,2,12145,2,04,3,548,1,,1,2.0,7.0,20.0,10.0,2.45,2.45,2.45,2.45,,80.0,35.0,100.0,2.0,6.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,2.45,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,,,,5.0,,1,2.45,2.45,7.0,1.0,573.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,,2.45,,,,3.6363636363636402,2.45,2.45,2.45,1,62.00129582818301,1
12025202121450004,1202520212145000401,12,2,52,2,12145,4,01,1,548,1,,1,2.0,8.0,20.0,12.0,1.5,1.5,1.5,1.5,,50.0,35.0,100.0,2.0,6.0,48.0,35.0,100.0,2.0,100.0,,2.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,,,,1.0,,1,2.0,2.0,8.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,1.5,,,,2.18181818181818,,1.5,1.5,1,32.47163619855,1
12025202121450005,1202520212145000503,12,2,52,2,12145,5,03,1,548,1,,1,1.0,7.0,20.0,11.0,0.5,0.5,0.5,0.5,,30.0,35.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,6.0,,1,0.5,0.5,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,0.5,,,,,1.3636363636363602,,0.5,0.5,1,106.243297138943,1
12025251000993411,1202525100099341102,12,2,52,51,99,3411,02,2,548,1,,1,3.0,6.0,20.0,10.0,20.0,20.0,20.0,20.0,,800.0,35.0,100.0,2.0,5.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,20.0,5.0,2.0,,,,,,,,,,6.0,,1,20.0,20.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,20.0,,,36.363636363636395,,,20.0,1,1.0,1
12035002128890001,1203500212889000102,12,3,50,2,12889,1,02,1,548,1,,1,1.0,7.0,20.0,10.0,108.0,108.0,108.0,108.0,,4080.0,35.0,100.0,2.0,6.0,4080.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,1,0,,,,,,,,1,0,,,,,,,1,10800.0,2.0,10800.0,2.0,,,,,1,0.0,,,1.0,108.0,5.0,3.0,25.0,5.0,2.0,,,,,,,,,1,108.0,108.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,185.45454545454498,0.0,,,,,,,,108.0,,,,,185.45454545454498,,108.0,108.0,1,0.7701667836574251,1
12035002132620002,1203500213262000201,12,3,50,2,13262,2,01,1,548,1,,1,3.0,6.0,20.0,10.0,110.0,110.0,110.0,110.0,,9000.0,35.0,100.0,2.0,3.0,9000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,11000.0,2.0,5500.0,2.0,,,,,1,1.0,110.0,5.0,1.0,110.0,5.0,2.0,110.0,5.0,1.0,110.0,5.0,2.0,,,,,,1,110.0,110.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,409.09090909090895,0.0,,,,,,,,,,110.0,,,409.09090909090895,,110.0,110.0,1,21.368622417818802,1
12035002133630001,1203500213363000101,12,3,50,2,13363,1,01,1,548,1,,1,3.0,6.0,20.0,10.0,110.0,110.0,110.0,110.0,,9000.0,35.0,100.0,2.0,3.0,9000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,11000.0,2.0,5500.0,2.0,,,,,1,1.0,110.0,5.0,1.0,110.0,5.0,2.0,110.0,5.0,1.0,110.0,5.0,2.0,,,,,,1,110.0,110.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,409.09090909090895,0.0,,,,,,,,,,110.0,,,409.09090909090895,,110.0,110.0,1,6.0761535276721,1
12035002133630004,1203500213363000401,12,3,50,2,13363,4,01,1,548,1,,1,2.0,8.0,20.0,11.0,1.0,1.0,1.0,1.0,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,0,,,,,,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,1.0,,,,4.5454545454545485,,1.0,1.0,1,50.5493854009757,1
12035002136390003,1203500213639000301,12,3,50,2,13639,3,01,1,548,1,,1,4.0,6.0,20.0,10.0,8.46,8.46,8.46,8.46,,1200.0,35.0,100.0,2.0,2.0,1200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,480.0,2.0,480.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,2.0,6.0,5.0,1.0,7.0,5.0,4.0,,,,,,1,8.46,8.46,6.0,1.0,548.0,,548.0,,2.0,,4.0,54.545454545454504,0.0,,,,,,,,,,,8.46,,54.545454545454504,,8.46,8.46,1,20.2659782792672,1
12035002136390004,1203500213639000401,12,3,50,2,13639,4,01,1,548,1,,1,3.0,5.0,20.0,10.0,4.82,4.82,4.82,4.82,,350.0,35.0,100.0,2.0,2.0,350.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,4.82,,,,,,100.0,1,0,,,,,,,1,200.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,,,,,,1,4.82,4.82,5.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,4.82,,,15.909090909090901,4.82,4.82,4.82,1,44.3086847360744,1
12035002136390005,1203500213639000501,12,3,50,2,13639,5,01,1,548,1,,1,3.0,7.0,20.0,10.0,56.45,56.45,56.45,56.45,,8000.0,35.0,100.0,2.0,2.0,8000.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,1,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,8000.0,2.0,,,,,1,0.0,,,1.0,56.0,5.0,4.0,56.0,5.0,4.0,58.0,5.0,2.0,,,,,,1,56.45,56.45,7.0,1.0,548.0,,548.0,,2.0,,4.0,363.63636363636397,0.0,,,,,,,,,,56.45,,,363.63636363636397,,56.45,56.45,1,14.194138509929399,1
12035002136390007,1203500213639000703,12,3,50,2,13639,7,03,1,548,1,,1,3.0,6.0,20.0,10.0,9.0,9.0,9.0,9.0,,900.0,35.0,100.0,2.0,6.0,900.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,25.0,3.0,45.0,3.0,,,,,1,0.0,,,1.0,9.0,2.0,2.0,40.0,5.0,2.0,,,,,,,,,1,9.0,9.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,40.9090909090909,0.0,,,,,,,,,,9.0,,,40.9090909090909,,9.0,9.0,1,5.625768911354611,1
12035002136390010,1203500213639001002,12,3,50,2,13639,10,02,2,548,1,,1,1.0,6.0,20.0,10.0,5.0,5.0,5.0,5.0,,100.0,35.0,100.0,2.0,2.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,,,,3.0,5.0,2.0,,,,,,,,,1,5.0,5.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,5.0,,,,,4.5454545454545485,,,5.0,1,9.29963171308416,1
12035002136390011,1203500213639001102,12,3,50,2,13639,11,02,2,548,1,,1,1.0,7.0,20.0,10.0,3.45,3.45,3.45,3.45,,250.0,35.0,100.0,2.0,2.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,1,3.45,3.45,7.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,3.45,,,,,11.3636363636364,,3.45,3.45,1,8.33238089868024,1
12035002137630001,1203500213763000101,12,3,50,2,13763,1,01,2,548,1,,1,5.0,6.0,20.0,10.0,162.0,162.0,162.0,162.0,,23000.0,35.0,100.0,2.0,6.0,23000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,5.0,100.0,5.0,,,115.0,5.0,1,0.0,,,1.0,230.0,5.0,3.0,324.0,5.0,2.0,110.0,5.0,3.0,110.0,5.0,3.0,,,1,162.0,162.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,1045.45454545455,0.0,,,,,,,,,,,,162.0,1045.45454545455,,162.0,162.0,1,7.1498399898018885,1
12035002137630002,1203500213763000201,12,3,50,2,13763,2,01,2,548,1,,1,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,,120.0,35.0,100.0,2.0,6.0,120.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,5.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,3.0,,,,,,,,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,1.0,,,,,5.454545454545452,,1.0,1.0,1,18.1740835084878,1
12035002137630003,1203500213763000302,12,3,50,2,13763,3,02,2,548,1,,1,1.0,7.0,20.0,11.0,4.05,4.05,4.05,4.05,,70.0,35.0,100.0,2.0,6.0,70.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,800.0,2.0,800.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,4.0,10.0,5.0,2.0,,,,,,,,,1,4.05,4.05,7.0,1.0,548.0,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,4.05,,,,,3.18181818181818,,4.05,4.05,1,32.5866122612689,1
12035002137630004,1203500213763000401,12,3,50,2,13763,4,01,2,548,1,,1,1.0,6.0,20.0,11.0,3.52,3.52,3.52,3.52,,110.0,35.0,100.0,2.0,6.0,110.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,20.0,5.0,20.0,5.0,20.0,5.0,20.0,5.0,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,1,3.52,3.52,6.0,1.0,548.0,,548.0,,2.0,,4.0,5.0,0.0,,,,,,,,3.52,,,,,5.0,,3.52,3.52,1,29.5140401563717,1
12035002137630005,1203500213763000501,12,3,50,2,13763,5,01,2,548,1,,1,1.0,6.0,20.0,11.0,2.3,2.3,2.3,2.3,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,6.0,5.0,3.0,5.0,3.0,5.0,,,1,0.0,,,1.0,12.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,,,,,,1,2.3,2.3,6.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,2.3,,,,,4.5454545454545485,,2.3,2.3,1,30.601209805690498,1
12035002137630006,1203500213763000601,12,3,50,2,13763,6,01,2,548,1,,1,3.0,6.0,20.0,11.0,2.0,2.0,2.0,2.0,,30.0,35.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,4.0,5.0,16.0,5.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,,,1,2.0,2.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,,,2.0,,,1.3636363636363602,,2.0,2.0,1,5.97319505682993,1
